agents;comms;simulations;mean;dvest;r;time
38;220;30;0.0;0.0;0.0;0:26.99
38;230;30;0.0;0.0;0.0;0:28.29
38;240;120;0.008333333333333333;0.09128709291752768;0.01650083230355005;1:52.65
38;250;300;0.02666666666666667;0.16137646493112862;0.01833534742971014;4:44.23
38;260;540;0.05740740740740741;0.23283511317341213;0.019682306273667627;8:49.86
38;270;630;0.06666666666666667;0.24964203306752222;0.01953133833055318;11:01.23
38;280;900;0.1;0.3001668056842815;0.019636975155654116;16:07.54
38;290;1530;0.19607843137254902;0.3971583748922428;0.019916362481308014;28:28.69
38;300;1710;0.22923976608187135;0.4204667442600151;0.019942948760639123;32:40.43
38;310;2130;0.3248826291079812;0.468440955130954;0.019904905362710633;42:06.18
38;320;2340;0.4153846153846154;0.49289355740747737;0.019981040258633523;47:26.58
38;330;2430;0.5069958847736625;0.5000539575492036;0.01989199232146683;50:13.46
38;340;2310;0.6038961038961039;0.48919239226508504;0.019959493113646583;49:04.69
38;350;2130;0.6699530516431925;0.47034011024711003;0.019985603906341656;45:42.74
38;360;1860;0.7424731182795699;0.43738957641647175;0.019890371694400333;40:48.61
38;370;1470;0.8156462585034013;0.3879043695305582;0.0198459580697845;32:27.87
38;380;1170;0.8623931623931624;0.3446341697920852;0.019768029550190764;25:59.87
38;390;30;1.0;0.0;0.0;0:41.03
38;400;690;0.9246376811594202;0.26416656854446974;0.019745356175875247;15:37.94
38;410;30;1.0;0.0;0.0;0:45.34
38;420;30;1.0;0.0;0.0;0:42.37
38;430;30;1.0;0.0;0.0;0:40.70
38;440;30;1.0;0.0;0.0;0:41.56
38;450;30;1.0;0.0;0.0;0:42.53
38;460;30;1.0;0.0;0.0;0:41.93
38;470;30;1.0;0.0;0.0;0:42.95
38;480;30;1.0;0.0;0.0;0:42.72
38;490;30;1.0;0.0;0.0;0:45.57
38;500;30;1.0;0.0;0.0;0:42.85
38;510;30;1.0;0.0;0.0;0:43.40
38;520;30;1.0;0.0;0.0;0:42.12
38;530;30;1.0;0.0;0.0;0:43.42
38;540;30;1.0;0.0;0.0;0:40.68
38;550;30;1.0;0.0;0.0;0:41.58
38;560;30;1.0;0.0;0.0;0:44.40
38;570;30;1.0;0.0;0.0;0:43.91
38;580;30;1.0;0.0;0.0;0:44.63
38;590;30;1.0;0.0;0.0;0:44.24
38;600;30;1.0;0.0;0.0;0:43.55
39;10;30;0.0;0.0;0.0;0:02.49
39;20;30;0.0;0.0;0.0;0:03.76
39;30;30;0.0;0.0;0.0;0:05.03
39;40;30;0.0;0.0;0.0;0:06.39
39;50;30;0.0;0.0;0.0;0:07.59
39;60;30;0.0;0.0;0.0;0:08.95
39;70;30;0.0;0.0;0.0;0:10.07
39;80;30;0.0;0.0;0.0;0:11.43
39;90;30;0.0;0.0;0.0;0:12.70
39;100;30;0.0;0.0;0.0;0:13.92
39;110;30;0.0;0.0;0.0;0:15.23
39;120;30;0.0;0.0;0.0;0:16.44
39;130;30;0.0;0.0;0.0;0:17.96
39;140;30;0.0;0.0;0.0;0:18.53
39;150;30;0.0;0.0;0.0;0:20.44
39;160;30;0.0;0.0;0.0;0:20.75
39;170;30;0.0;0.0;0.0;0:22.01
39;180;30;0.0;0.0;0.0;0:24.24
39;190;30;0.0;0.0;0.0;0:25.48
39;200;30;0.0;0.0;0.0;0:25.63
39;210;30;0.0;0.0;0.0;0:28.10
39;220;30;0.0;0.0;0.0;0:28.04
39;230;120;0.008333333333333333;0.09128709291752768;0.01650083230355005;1:54.64
39;240;120;0.008333333333333333;0.09128709291752768;0.01650083230355005;2:02.35
39;250;390;0.038461538461538464;0.1925547157779345;0.019170051344746388;6:58.81
39;260;30;0.0;0.0;0.0;0:33.08
39;270;600;0.06166666666666667;0.2407498488162848;0.019302648374504836;11:32.77
39;280;1020;0.11666666666666667;0.3211801512623919;0.019733896811474097;20:17.26
39;290;1380;0.16956521739130434;0.3753864232189026;0.019822957785532176;28:14.62
39;300;1770;0.23954802259887006;0.42692826516191884;0.019902774048883222;37:27.33
39;310;2100;0.32142857142857145;0.4671361229383165;0.019990902285590726;45:58.46
39;320;2340;0.40897435897435896;0.491749604536708;0.019934666415800096;52:02.46
39;330;2400;0.47333333333333333;0.49939243341947104;0.01998957660333974;54:31.52
39;340;2370;0.5734177215189873;0.49468484172898136;0.01992619905480536;54:53.03
39;350;2160;0.6615740740740741;0.4732837638702499;0.01997038138444683;51:29.24
39;360;1890;0.735978835978836;0.4409272672799184;0.019891269578063017;45:45.08
39;370;1650;0.7818181818181819;0.41313672798045326;0.01994889338784374;40:07.26
39;380;1110;0.8693693693693694;0.33714785062602426;0.019855518688351788;27:16.54
39;390;1110;0.8693693693693694;0.33714785062602426;0.019855518688351788;27:35.46
39;400;840;0.9047619047619048;0.2937184084013004;0.019891456122654968;21:00.88
39;410;540;0.9407407407407408;0.23632821938904935;0.019977589856309298;13:37.82
39;420;30;1.0;0.0;0.0;0:45.70
39;430;180;0.9833333333333333;0.12837619299299383;0.018881763416668893;4:43.53
39;440;30;1.0;0.0;0.0;0:45.87
39;450;30;1.0;0.0;0.0;0:45.15
39;460;30;1.0;0.0;0.0;0:49.86
39;470;30;1.0;0.0;0.0;0:45.69
39;480;30;1.0;0.0;0.0;0:46.07
39;490;30;1.0;0.0;0.0;0:49.07
39;500;30;1.0;0.0;0.0;0:49.32
39;510;30;1.0;0.0;0.0;0:47.72
39;520;30;1.0;0.0;0.0;0:47.60
39;530;30;1.0;0.0;0.0;0:49.02
39;540;30;1.0;0.0;0.0;0:49.48
39;550;30;1.0;0.0;0.0;0:44.17
39;560;30;1.0;0.0;0.0;0:49.35
39;570;30;1.0;0.0;0.0;0:48.28
39;580;30;1.0;0.0;0.0;0:48.29
39;590;30;1.0;0.0;0.0;0:52.23
39;600;30;1.0;0.0;0.0;0:50.40
40;10;30;0.0;0.0;0.0;0:02.75
40;20;30;0.0;0.0;0.0;0:04.07
40;30;30;0.0;0.0;0.0;0:05.53
40;40;30;0.0;0.0;0.0;0:06.91
40;50;30;0.0;0.0;0.0;0:08.19
40;60;30;0.0;0.0;0.0;0:09.61
40;70;30;0.0;0.0;0.0;0:10.97
40;80;30;0.0;0.0;0.0;0:12.33
40;90;30;0.0;0.0;0.0;0:13.80
40;100;30;0.0;0.0;0.0;0:15.40
40;110;30;0.0;0.0;0.0;0:16.52
40;120;30;0.0;0.0;0.0;0:17.98
40;130;30;0.0;0.0;0.0;0:19.93
40;140;30;0.0;0.0;0.0;0:20.61
40;150;30;0.0;0.0;0.0;0:21.97
40;160;30;0.0;0.0;0.0;0:23.42
40;170;30;0.0;0.0;0.0;0:24.73
40;180;30;0.0;0.0;0.0;0:26.22
40;190;30;0.0;0.0;0.0;0:27.64
40;200;30;0.0;0.0;0.0;0:29.04
40;210;30;0.0;0.0;0.0;0:30.78
40;220;30;0.0;0.0;0.0;0:30.83
40;230;180;0.016666666666666666;0.12837619299299347;0.01888176341666884;3:05.66
40;240;210;0.01904761904761905;0.13701900688551372;0.018639806330790383;3:55.53
40;250;450;0.04666666666666667;0.21115864480040142;0.019562436646605164;8:26.32
40;260;30;0.0;0.0;0.0;0:37.55
40;270;930;0.10752688172043011;0.30994862560509195;0.0199463077910785;19:32.21
40;280;1230;0.14715447154471545;0.3544039342573561;0.019825401094586293;26:38.41
40;290;1770;0.24067796610169492;0.42761593850706575;0.019934832378876218;39:19.95
40;300;2070;0.30966183574879225;0.46246589532925486;0.019934106004068208;47:46.70
40;310;2340;0.40384615384615385;0.4907722163785614;0.019895044814253995;55:05.36
40;320;2430;0.4860082304526749;0.4999070641646559;0.01988614894790007;58:29.47
40;330;2370;0.5729957805907173;0.49474730576631226;0.01992871514330581;59:02.07
40;340;2160;0.662962962962963;0.4728071134015553;0.019950268943721913;54:02.65
40;350;1890;0.7375661375661375;0.44007362841827274;0.019852759914498655;48:03.84
40;360;1590;0.7911949685534592;0.40658265888014006;0.019999968457642094;41:05.04
40;370;1260;0.8492063492063492;0.35798971673900193;0.019785684596674527;33:07.95
40;380;930;0.8924731182795699;0.30994862560509195;0.0199463077910785;24:32.63
40;390;630;0.9333333333333333;0.24964203306752233;0.01953133833055319;16:38.13
40;400;30;1.0;0.0;0.0;0:47.12
40;410;30;1.0;0.0;0.0;0:47.13
40;420;30;1.0;0.0;0.0;0:48.67
40;430;240;0.9791666666666666;0.14312462505965168;0.018199590190470127;6:39.25
40;440;240;0.975;0.1564512302530687;0.019894188538233798;6:32.41
40;450;30;1.0;0.0;0.0;0:48.70
40;460;150;0.9866666666666667;0.11508191810497569;0.018567408772215823;4:01.96
40;470;30;1.0;0.0;0.0;0:46.70
40;480;120;0.9916666666666667;0.09128709291752739;0.016500832303549998;3:18.13
40;490;30;1.0;0.0;0.0;0:47.10
40;500;30;1.0;0.0;0.0;0:51.35
40;510;30;1.0;0.0;0.0;0:51.43
40;520;30;1.0;0.0;0.0;0:51.08
40;530;30;1.0;0.0;0.0;0:50.69
40;540;30;1.0;0.0;0.0;0:50.45
40;550;30;1.0;0.0;0.0;0:47.51
40;560;30;1.0;0.0;0.0;0:50.02
40;570;30;1.0;0.0;0.0;0:52.20
40;580;30;1.0;0.0;0.0;0:46.70
40;590;30;1.0;0.0;0.0;0:47.96
40;600;30;1.0;0.0;0.0;0:48.05
41;10;30;0.0;0.0;0.0;0:02.46
41;20;30;0.0;0.0;0.0;0:03.42
41;30;30;0.0;0.0;0.0;0:04.39
41;40;30;0.0;0.0;0.0;0:05.51
41;50;30;0.0;0.0;0.0;0:06.53
41;60;30;0.0;0.0;0.0;0:07.36
41;70;30;0.0;0.0;0.0;0:08.43
41;80;30;0.0;0.0;0.0;0:09.43
41;90;30;0.0;0.0;0.0;0:10.50
41;100;30;0.0;0.0;0.0;0:11.50
41;110;30;0.0;0.0;0.0;0:12.52
41;120;30;0.0;0.0;0.0;0:13.56
41;130;30;0.0;0.0;0.0;0:14.60
41;140;30;0.0;0.0;0.0;0:15.52
41;150;30;0.0;0.0;0.0;0:16.74
41;160;30;0.0;0.0;0.0;0:17.67
41;170;30;0.0;0.0;0.0;0:18.80
41;180;30;0.0;0.0;0.0;0:19.67
41;190;30;0.0;0.0;0.0;0:20.75
41;200;30;0.0;0.0;0.0;0:21.86
41;210;30;0.0;0.0;0.0;0:22.84
41;220;30;0.0;0.0;0.0;0:23.58
41;230;30;0.0;0.0;0.0;0:25.02
41;240;30;0.0;0.0;0.0;0:25.85
41;250;30;0.0;0.0;0.0;0:26.77
41;260;30;0.0;0.0;0.0;0:27.83
41;270;30;0.0;0.0;0.0;0:28.78
41;280;30;0.0;0.0;0.0;0:30.22
41;290;30;0.0;0.0;0.0;0:30.95
41;300;660;0.07121212121212121;0.2573738926968461;0.01967156794985337;11:13.92
41;310;930;0.10752688172043011;0.30994862560509195;0.0199463077910785;16:22.53
41;320;1350;0.16592592592592592;0.3721519897549538;0.019869703361986634;24:46.67
41;330;1800;0.24333333333333335;0.429213896798687;0.01984165531867335;32:38.15
41;340;2070;0.3130434782608696;0.4638439357751876;0.019993504988089633;39:37.00
41;350;2280;0.3828947368421053;0.4861995857480643;0.01996760434672751;44:51.25
41;360;2400;0.45875;0.49839937631143577;0.019949826719672825;47:56.40
41;370;2400;0.5583333333333333;0.4966890515148067;0.019881366193940167;49:31.86
41;380;2280;0.6258771929824561;0.48400173231299615;0.019877341275573276;53:02.30
41;390;2070;0.6942028985507246;0.46085554896768977;0.01986469371788903;44:18.27
41;400;1740;0.7632183908045977;0.4252293478600463;0.01999397169849502;37:34.95
41;410;1290;0.8434108527131783;0.36355390896411666;0.019857750045876785;28:16.59
41;420;1230;0.8520325203252033;0.35521217109274594;0.01987061396581076;27:13.34
41;430;960;0.8927083333333333;0.30964502252126275;0.019612142488813124;21:42.20
41;440;690;0.9231884057971015;0.2664854456694083;0.019918682630514394;15:39.81
41;450;390;0.9615384615384616;0.1925547157779344;0.019170051344746378;8:56.35
41;460;360;0.9638888888888889;0.18682626815386436;0.019364281374102208;8:18.62
41;470;240;0.975;0.1564512302530687;0.019894188538233798;5:37.77
41;480;30;1.0;0.0;0.0;0:41.64
41;490;30;1.0;0.0;0.0;0:42.43
41;500;30;1.0;0.0;0.0;0:44.05
41;510;30;1.0;0.0;0.0;0:44.58
41;520;30;1.0;0.0;0.0;0:42.38
41;530;30;1.0;0.0;0.0;0:45.96
41;540;30;1.0;0.0;0.0;0:42.50
41;550;30;1.0;0.0;0.0;0:42.67
41;560;30;1.0;0.0;0.0;0:44.26
41;570;30;1.0;0.0;0.0;0:41.33
41;580;30;1.0;0.0;0.0;0:42.19
41;590;30;1.0;0.0;0.0;0:41.23
41;600;30;1.0;0.0;0.0;0:44.82
42;10;30;0.0;0.0;0.0;0:02.72
42;20;30;0.0;0.0;0.0;0:03.74
42;30;30;0.0;0.0;0.0;0:04.90
42;40;30;0.0;0.0;0.0;0:06.01
42;50;30;0.0;0.0;0.0;0:06.99
42;60;30;0.0;0.0;0.0;0:08.07
42;70;30;0.0;0.0;0.0;0:09.27
42;80;30;0.0;0.0;0.0;0:10.28
42;90;30;0.0;0.0;0.0;0:12.00
42;100;30;0.0;0.0;0.0;0:13.14
42;110;30;0.0;0.0;0.0;0:13.68
42;120;30;0.0;0.0;0.0;0:14.73
42;130;30;0.0;0.0;0.0;0:15.74
42;140;30;0.0;0.0;0.0;0:17.02
42;150;30;0.0;0.0;0.0;0:18.18
42;160;30;0.0;0.0;0.0;0:19.23
42;170;30;0.0;0.0;0.0;0:21.22
42;180;30;0.0;0.0;0.0;0:21.47
42;190;30;0.0;0.0;0.0;0:22.70
42;200;30;0.0;0.0;0.0;0:23.50
42;210;30;0.0;0.0;0.0;0:24.91
42;220;30;0.0;0.0;0.0;0:26.09
42;230;30;0.0;0.0;0.0;0:26.49
42;240;30;0.0;0.0;0.0;0:28.35
42;250;120;0.008333333333333333;0.09128709291752768;0.01650083230355005;1:52.93
42;260;30;0.0;0.0;0.0;0:30.43
42;270;210;0.01904761904761905;0.13701900688551372;0.018639806330790383;3:33.64
42;280;30;0.0;0.0;0.0;0:32.55
42;290;420;0.04523809523809524;0.2080737671565114;0.01995708343835871;7:35.83
42;300;30;0.0;0.0;0.0;0:35.00
42;310;780;0.08717948717948718;0.2822789042945815;0.019840586252356927;15:02.19
42;320;1380;0.17101449275362318;0.3766581226280099;0.019890112168704743;27:24.98
42;330;1530;0.19673202614379084;0.3976580065958151;0.01994141758965918;31:16.71
42;340;2040;0.2985294117647059;0.4577251404347588;0.01987447421415047;42:36.94
42;350;2250;0.3675555555555556;0.48224664845814447;0.019937001381760307;48:23.69
42;360;2400;0.45625;0.49818605934836613;0.01994128811258005;53:28.37
42;370;2400;0.5445833333333333;0.49811214393333286;0.019938329441699;53:42.38
42;380;2340;0.597008547008547;0.49060391531515174;0.019888222184351413;53:27.55
42;390;2070;0.6879227053140097;0.46345314708416707;0.019976660452588373;48:21.52
42;400;1830;0.7448087431693989;0.43608783372237303;0.019993278181047503;43:29.19
42;410;1500;0.8113333333333334;0.3913740810739087;0.019821902219499664;36:14.49
42;420;1260;0.85;0.357213200833733;0.01974276744551749;31:13.66
42;430;1050;0.8790476190476191;0.326227311749658;0.019754913797645136;26:00.33
42;440;750;0.9173333333333333;0.2755614893293767;0.01975323994839109;18:46.09
42;450;660;0.9272727272727272;0.2598852639015103;0.019863516747698408;16:43.22
42;460;30;1.0;0.0;0.0;0:47.18
42;470;150;0.9866666666666667;0.11508191810497569;0.018567408772215823;3:52.29
42;480;30;1.0;0.0;0.0;0:45.13
42;490;120;0.9916666666666667;0.09128709291752739;0.016500832303549998;3:00.17
42;500;30;1.0;0.0;0.0;0:45.36
42;510;30;1.0;0.0;0.0;0:46.58
42;520;30;1.0;0.0;0.0;0:47.03
42;530;30;1.0;0.0;0.0;0:46.07
42;540;30;1.0;0.0;0.0;0:47.47
42;550;30;1.0;0.0;0.0;0:49.60
42;560;30;1.0;0.0;0.0;0:47.37
42;570;30;1.0;0.0;0.0;0:47.54
42;580;30;1.0;0.0;0.0;0:45.35
42;590;30;1.0;0.0;0.0;0:49.17
42;600;30;1.0;0.0;0.0;0:52.74
